"SCHID","Y","GENDER","ST011Q06","ST011Q07","ST013Q01","ST034Q01","MISCED","HISCED","MMINS","BELONG","HOMEPOS","ESCS","SC048Q01","SC048Q02","SC048Q03","SC061Q07","CLSIZE","treat","V1","CNTSTUID","W_FSTUWT","W_FSTURWT1","W_FSTURWT2","W_FSTURWT3","W_FSTURWT4","W_FSTURWT5","W_FSTURWT6","W_FSTURWT7","W_FSTURWT8","W_FSTURWT9","W_FSTURWT10","W_FSTURWT11","W_FSTURWT12","W_FSTURWT13","W_FSTURWT14","W_FSTURWT15","W_FSTURWT16","W_FSTURWT17","W_FSTURWT18","W_FSTURWT19","W_FSTURWT20","W_FSTURWT21","W_FSTURWT22","W_FSTURWT23","W_FSTURWT24","W_FSTURWT25","W_FSTURWT26","W_FSTURWT27","W_FSTURWT28","W_FSTURWT29","W_FSTURWT30","W_FSTURWT31","W_FSTURWT32","W_FSTURWT33","W_FSTURWT34","W_FSTURWT35","W_FSTURWT36","W_FSTURWT37","W_FSTURWT38","W_FSTURWT39","W_FSTURWT40","W_FSTURWT41","W_FSTURWT42","W_FSTURWT43","W_FSTURWT44","W_FSTURWT45","W_FSTURWT46","W_FSTURWT47","W_FSTURWT48","W_FSTURWT49","W_FSTURWT50","W_FSTURWT51","W_FSTURWT52","W_FSTURWT53","W_FSTURWT54","W_FSTURWT55","W_FSTURWT56","W_FSTURWT57","W_FSTURWT58","W_FSTURWT59","W_FSTURWT60","W_FSTURWT61","W_FSTURWT62","W_FSTURWT63","W_FSTURWT64","W_FSTURWT65","W_FSTURWT66","W_FSTURWT67","W_FSTURWT68","W_FSTURWT69","W_FSTURWT70","W_FSTURWT71","W_FSTURWT72","W_FSTURWT73","W_FSTURWT74","W_FSTURWT75","W_FSTURWT76","W_FSTURWT77","W_FSTURWT78","W_FSTURWT79","W_FSTURWT80","PV1MATH","PV2MATH","PV3MATH","PV4MATH","PV5MATH","PV6MATH","PV7MATH","PV8MATH","PV9MATH","PV10MATH"
84000239,477.401,2,1,2,2,3,4,4,330,0.0248,0.7044,-0.3692,5,13,15,3,38,0,1,84005467,515.2557,814.6223,265.832,268.1872,815.8534,284.6663,750.347,293.2935,751.7066,797.496,797.496,686.2346,225.8255,268.9255,813.6134,243.8266,247.333,823.7873,748.0852,245.3819,229.7194,247.333,743.3435,748.0852,241.9734,696.9116,267.207,696.2099,261.5893,247.7812,247.7812,294.0153,904.2107,737.6937,245.3819,806.4684,814.6223,243.3856,268.1872,813.6134,867.8496,806.7766,268.1872,265.832,823.7873,288.2075,745.9932,289.3228,756.5016,804.5615,804.5615,688.4643,225.0941,271.5408,806.4684,245.3819,245.8979,815.8534,743.3435,243.8266,230.5322,245.8979,748.0852,743.3435,243.3856,699.3775,264.6335,693.9552,263.9069,249.3617,249.3617,298.0503,891.9695,741.9991,243.8266,813.6134,806.7766,241.9734,265.832,806.4684,878.6455,477.401,465.764,498.695,456.014,492.012,494.293,454.994,505.976,471.521,500.433
84000239,558.799,2,1,1,4,3,6,6,300,-1.0574,1.3214,1.4196,5,13,15,3,38,0,1,84006180,515.2557,814.6223,265.832,268.1872,815.8534,284.6663,750.347,293.2935,751.7066,797.496,797.496,686.2346,225.8255,268.9255,813.6134,243.8266,247.333,823.7873,748.0852,245.3819,229.7194,247.333,743.3435,748.0852,241.9734,696.9116,267.207,696.2099,261.5893,247.7812,247.7812,294.0153,904.2107,737.6937,245.3819,806.4684,814.6223,243.3856,268.1872,813.6134,867.8496,806.7766,268.1872,265.832,823.7873,288.2075,745.9932,289.3228,756.5016,804.5615,804.5615,688.4643,225.0941,271.5408,806.4684,245.3819,245.8979,815.8534,743.3435,243.8266,230.5322,245.8979,748.0852,743.3435,243.3856,699.3775,264.6335,693.9552,263.9069,249.3617,249.3617,298.0503,891.9695,741.9991,243.8266,813.6134,806.7766,241.9734,265.832,806.4684,878.6455,558.799,586.082,607.13,562.539,596.187,569.272,588.593,563.049,653.443,640.1
84000239,603.928,2,1,1,6,3,6,6,300,-0.3381,1.0418,1.2136,5,13,15,3,38,0,1,84006319,515.2557,814.6223,265.832,268.1872,815.8534,284.6663,750.347,293.2935,751.7066,797.496,797.496,686.2346,225.8255,268.9255,813.6134,243.8266,247.333,823.7873,748.0852,245.3819,229.7194,247.333,743.3435,748.0852,241.9734,696.9116,267.207,696.2099,261.5893,247.7812,247.7812,294.0153,904.2107,737.6937,245.3819,806.4684,814.6223,243.3856,268.1872,813.6134,867.8496,806.7766,268.1872,265.832,823.7873,288.2075,745.9932,289.3228,756.5016,804.5615,804.5615,688.4643,225.0941,271.5408,806.4684,245.3819,245.8979,815.8534,743.3435,243.8266,230.5322,245.8979,748.0852,743.3435,243.3856,699.3775,264.6335,693.9552,263.9069,249.3617,249.3617,298.0503,891.9695,741.9991,243.8266,813.6134,806.7766,241.9734,265.832,806.4684,878.6455,603.928,611.001,597.454,598.426,594.199,632.335,600.145,660.071,564.491,654.957
84000239,532.572,2,1,2,4,4,6,6,300,0.1643,0.4281,0.8227,5,13,15,3,38,0,1,84006860,515.2557,814.6223,265.832,268.1872,815.8534,284.6663,750.347,293.2935,751.7066,797.496,797.496,686.2346,225.8255,268.9255,813.6134,243.8266,247.333,823.7873,748.0852,245.3819,229.7194,247.333,743.3435,748.0852,241.9734,696.9116,267.207,696.2099,261.5893,247.7812,247.7812,294.0153,904.2107,737.6937,245.3819,806.4684,814.6223,243.3856,268.1872,813.6134,867.8496,806.7766,268.1872,265.832,823.7873,288.2075,745.9932,289.3228,756.5016,804.5615,804.5615,688.4643,225.0941,271.5408,806.4684,245.3819,245.8979,815.8534,743.3435,243.8266,230.5322,245.8979,748.0852,743.3435,243.3856,699.3775,264.6335,693.9552,263.9069,249.3617,249.3617,298.0503,891.9695,741.9991,243.8266,813.6134,806.7766,241.9734,265.832,806.4684,878.6455,532.572,519.605,516.717,492.628,490.275,503.833,524.152,483.112,531.39,516.957
84000239,534.894,2,1,1,3,3,4,6,360,-0.3381,0.1979,0.8621,5,13,15,3,38,0,1,84007001,515.2557,814.6223,265.832,268.1872,815.8534,284.6663,750.347,293.2935,751.7066,797.496,797.496,686.2346,225.8255,268.9255,813.6134,243.8266,247.333,823.7873,748.0852,245.3819,229.7194,247.333,743.3435,748.0852,241.9734,696.9116,267.207,696.2099,261.5893,247.7812,247.7812,294.0153,904.2107,737.6937,245.3819,806.4684,814.6223,243.3856,268.1872,813.6134,867.8496,806.7766,268.1872,265.832,823.7873,288.2075,745.9932,289.3228,756.5016,804.5615,804.5615,688.4643,225.0941,271.5408,806.4684,245.3819,245.8979,815.8534,743.3435,243.8266,230.5322,245.8979,748.0852,743.3435,243.3856,699.3775,264.6335,693.9552,263.9069,249.3617,249.3617,298.0503,891.9695,741.9991,243.8266,813.6134,806.7766,241.9734,265.832,806.4684,878.6455,534.894,520.47,554.596,518.539,616.028,555.733,604.163,518.598,559.67,556.428
84000239,715.545,2,1,2,4,2,6,6,300,-0.358,0.4581,0.9991,5,13,15,3,38,0,1,84007005,515.2557,814.6223,265.832,268.1872,815.8534,284.6663,750.347,293.2935,751.7066,797.496,797.496,686.2346,225.8255,268.9255,813.6134,243.8266,247.333,823.7873,748.0852,245.3819,229.7194,247.333,743.3435,748.0852,241.9734,696.9116,267.207,696.2099,261.5893,247.7812,247.7812,294.0153,904.2107,737.6937,245.3819,806.4684,814.6223,243.3856,268.1872,813.6134,867.8496,806.7766,268.1872,265.832,823.7873,288.2075,745.9932,289.3228,756.5016,804.5615,804.5615,688.4643,225.0941,271.5408,806.4684,245.3819,245.8979,815.8534,743.3435,243.8266,230.5322,245.8979,748.0852,743.3435,243.3856,699.3775,264.6335,693.9552,263.9069,249.3617,249.3617,298.0503,891.9695,741.9991,243.8266,813.6134,806.7766,241.9734,265.832,806.4684,878.6455,715.545,768.935,739.146,681.93,722.801,703.942,739.451,682.107,711.634,582.309
84000239,506.487,2,1,1,2,4,6,6,360,0.3171,1.6694,1.4855,5,13,15,3,38,0,1,84007150,515.2557,814.6223,265.832,268.1872,815.8534,284.6663,750.347,293.2935,751.7066,797.496,797.496,686.2346,225.8255,268.9255,813.6134,243.8266,247.333,823.7873,748.0852,245.3819,229.7194,247.333,743.3435,748.0852,241.9734,696.9116,267.207,696.2099,261.5893,247.7812,247.7812,294.0153,904.2107,737.6937,245.3819,806.4684,814.6223,243.3856,268.1872,813.6134,867.8496,806.7766,268.1872,265.832,823.7873,288.2075,745.9932,289.3228,756.5016,804.5615,804.5615,688.4643,225.0941,271.5408,806.4684,245.3819,245.8979,815.8534,743.3435,243.8266,230.5322,245.8979,748.0852,743.3435,243.3856,699.3775,264.6335,693.9552,263.9069,249.3617,249.3617,298.0503,891.9695,741.9991,243.8266,813.6134,806.7766,241.9734,265.832,806.4684,878.6455,506.487,534.065,499.507,529.42,507.118,548.791,504.373,557.021,521.32,571.154
84000239,364.084,2,1,1,2,2,6,6,60,-0.4348,-0.7941,-0.5356,5,13,15,3,38,0,1,84008613,515.2557,814.6223,265.832,268.1872,815.8534,284.6663,750.347,293.2935,751.7066,797.496,797.496,686.2346,225.8255,268.9255,813.6134,243.8266,247.333,823.7873,748.0852,245.3819,229.7194,247.333,743.3435,748.0852,241.9734,696.9116,267.207,696.2099,261.5893,247.7812,247.7812,294.0153,904.2107,737.6937,245.3819,806.4684,814.6223,243.3856,268.1872,813.6134,867.8496,806.7766,268.1872,265.832,823.7873,288.2075,745.9932,289.3228,756.5016,804.5615,804.5615,688.4643,225.0941,271.5408,806.4684,245.3819,245.8979,815.8534,743.3435,243.8266,230.5322,245.8979,748.0852,743.3435,243.3856,699.3775,264.6335,693.9552,263.9069,249.3617,249.3617,298.0503,891.9695,741.9991,243.8266,813.6134,806.7766,241.9734,265.832,806.4684,878.6455,364.084,396.993,413.557,422.749,385.324,394.278,373.754,368.19,415.987,458.24
84000239,554.514,2,2,2,3,2,6,6,300,-0.7244,0.2141,0.8267,5,13,15,3,38,0,1,84009437,515.2557,814.6223,265.832,268.1872,815.8534,284.6663,750.347,293.2935,751.7066,797.496,797.496,686.2346,225.8255,268.9255,813.6134,243.8266,247.333,823.7873,748.0852,245.3819,229.7194,247.333,743.3435,748.0852,241.9734,696.9116,267.207,696.2099,261.5893,247.7812,247.7812,294.0153,904.2107,737.6937,245.3819,806.4684,814.6223,243.3856,268.1872,813.6134,867.8496,806.7766,268.1872,265.832,823.7873,288.2075,745.9932,289.3228,756.5016,804.5615,804.5615,688.4643,225.0941,271.5408,806.4684,245.3819,245.8979,815.8534,743.3435,243.8266,230.5322,245.8979,748.0852,743.3435,243.3856,699.3775,264.6335,693.9552,263.9069,249.3617,249.3617,298.0503,891.9695,741.9991,243.8266,813.6134,806.7766,241.9734,265.832,806.4684,878.6455,554.514,508.89,485.762,536.368,515.135,568.864,491.518,571.255,545.724,528.24
84000239,517.037,2,1,2,1,4,6,6,55,0.5901,-0.3782,0.795,5,13,15,3,38,0,1,84010580,515.2557,814.6223,265.832,268.1872,815.8534,284.6663,750.347,293.2935,751.7066,797.496,797.496,686.2346,225.8255,268.9255,813.6134,243.8266,247.333,823.7873,748.0852,245.3819,229.7194,247.333,743.3435,748.0852,241.9734,696.9116,267.207,696.2099,261.5893,247.7812,247.7812,294.0153,904.2107,737.6937,245.3819,806.4684,814.6223,243.3856,268.1872,813.6134,867.8496,806.7766,268.1872,265.832,823.7873,288.2075,745.9932,289.3228,756.5016,804.5615,804.5615,688.4643,225.0941,271.5408,806.4684,245.3819,245.8979,815.8534,743.3435,243.8266,230.5322,245.8979,748.0852,743.3435,243.3856,699.3775,264.6335,693.9552,263.9069,249.3617,249.3617,298.0503,891.9695,741.9991,243.8266,813.6134,806.7766,241.9734,265.832,806.4684,878.6455,517.037,495.612,554.057,480.436,530.628,488.944,492.311,507.331,449.389,495.485
84000239,580.295,2,1,2,5,3,6,6,300,-0.4838,1.5271,1.2266,5,13,15,3,38,0,1,84001030,575.3226,956.7774,303.5011,290.9623,934.9298,302.8806,863.5425,347.9125,896.5817,949.6911,848.7193,746.1159,264.4079,280.1802,860.0457,290.3659,291.6314,895.2957,811.5209,257.3993,245.901,264.1533,815.5402,856.3357,264.5008,808.5804,291.3597,747.086,275.0627,257.5831,292.6759,341.6144,964.5941,874.0124,291.7412,851.7977,867.6059,281.5987,313.3067,978.1577,1014.532,947.5627,306.1901,288.4071,944.0218,306.6484,858.5319,343.2025,902.3009,958.1051,856.2386,748.54,263.5516,282.9049,852.4929,292.2181,289.9392,886.673,806.3771,255.7678,246.7711,262.6206,820.7424,850.9079,266.0444,811.4414,288.5536,744.6665,277.4996,259.2262,294.5429,346.3026,951.5354,879.1133,289.8921,859.3443,859.2499,279.9648,310.5553,969.5677,1027.153,580.295,527.67,545.751,557.112,548.651,539.361,543.703,503.953,543.457,517.983
84000239,613.115,2,1,1,4,4,6,6,275,0.9357,1.5066,1.6323,5,13,15,3,38,0,1,84001049,575.3226,956.7774,303.5011,290.9623,934.9298,302.8806,863.5425,347.9125,896.5817,949.6911,848.7193,746.1159,264.4079,280.1802,860.0457,290.3659,291.6314,895.2957,811.5209,257.3993,245.901,264.1533,815.5402,856.3357,264.5008,808.5804,291.3597,747.086,275.0627,257.5831,292.6759,341.6144,964.5941,874.0124,291.7412,851.7977,867.6059,281.5987,313.3067,978.1577,1014.532,947.5627,306.1901,288.4071,944.0218,306.6484,858.5319,343.2025,902.3009,958.1051,856.2386,748.54,263.5516,282.9049,852.4929,292.2181,289.9392,886.673,806.3771,255.7678,246.7711,262.6206,820.7424,850.9079,266.0444,811.4414,288.5536,744.6665,277.4996,259.2262,294.5429,346.3026,951.5354,879.1133,289.8921,859.3443,859.2499,279.9648,310.5553,969.5677,1027.153,613.115,572.747,583.075,647.603,609.432,605.972,590.562,592.269,606.786,634.439
84000239,599.263,2,1,1,4,1,6,6,275,-3.1297,1.6562,1.4394,5,13,15,3,38,0,1,84002655,575.3226,956.7774,303.5011,290.9623,934.9298,302.8806,863.5425,347.9125,896.5817,949.6911,848.7193,746.1159,264.4079,280.1802,860.0457,290.3659,291.6314,895.2957,811.5209,257.3993,245.901,264.1533,815.5402,856.3357,264.5008,808.5804,291.3597,747.086,275.0627,257.5831,292.6759,341.6144,964.5941,874.0124,291.7412,851.7977,867.6059,281.5987,313.3067,978.1577,1014.532,947.5627,306.1901,288.4071,944.0218,306.6484,858.5319,343.2025,902.3009,958.1051,856.2386,748.54,263.5516,282.9049,852.4929,292.2181,289.9392,886.673,806.3771,255.7678,246.7711,262.6206,820.7424,850.9079,266.0444,811.4414,288.5536,744.6665,277.4996,259.2262,294.5429,346.3026,951.5354,879.1133,289.8921,859.3443,859.2499,279.9648,310.5553,969.5677,1027.153,599.263,575.7,538.017,584.267,554.557,606.178,584.875,571.42,590.589,613.476
84000239,435.842,2,1,2,4,2,6,6,275,-0.9958,0.4336,0.9074,5,13,15,3,38,0,1,84008349,575.3226,956.7774,303.5011,290.9623,934.9298,302.8806,863.5425,347.9125,896.5817,949.6911,848.7193,746.1159,264.4079,280.1802,860.0457,290.3659,291.6314,895.2957,811.5209,257.3993,245.901,264.1533,815.5402,856.3357,264.5008,808.5804,291.3597,747.086,275.0627,257.5831,292.6759,341.6144,964.5941,874.0124,291.7412,851.7977,867.6059,281.5987,313.3067,978.1577,1014.532,947.5627,306.1901,288.4071,944.0218,306.6484,858.5319,343.2025,902.3009,958.1051,856.2386,748.54,263.5516,282.9049,852.4929,292.2181,289.9392,886.673,806.3771,255.7678,246.7711,262.6206,820.7424,850.9079,266.0444,811.4414,288.5536,744.6665,277.4996,259.2262,294.5429,346.3026,951.5354,879.1133,289.8921,859.3443,859.2499,279.9648,310.5553,969.5677,1027.153,435.842,427.09,410.416,454.568,436.194,443.279,449.9,451.612,426.941,476.771
84000239,655.558,1,1,2,3,3,6,6,275,-0.082,0.6448,1.1503,5,13,15,3,38,0,1,84002292,582.325,877.4659,304.9604,303.3429,910.0278,336.5574,810.8433,327.2725,789.5737,878.2781,934.4636,775.3114,259.4996,319.9847,922.0223,273.3667,274.0424,934.4224,873.8678,302.0769,262.2936,292.5234,827.3568,844.8816,278.5557,764.5305,320.5352,795.2451,324.4164,287.9137,272.1154,332.4187,1009.875,803.2339,277.7789,927.0637,939.7611,275.4835,291.7136,856.8781,969.4967,869.015,307.6622,300.679,918.8776,340.7441,806.1385,322.8418,794.6103,886.0593,942.7426,777.8304,258.6592,323.0965,913.9253,275.1104,272.4523,925.4229,868.3288,300.1622,263.2217,290.826,832.6344,839.5264,280.1814,767.2357,317.4481,792.6697,327.2906,289.7503,273.8511,336.9808,996.2033,807.9218,276.0182,935.2771,930.7102,273.885,289.1519,849.3532,981.557,655.558,687.279,663.47,633.256,573.971,626.56,634.505,537.532,589.559,667.154
84000239,547.756,1,1,1,5,3,6,6,360,-0.3381,2.3072,1.2653,5,13,15,3,38,0,1,84004427,582.325,877.4659,304.9604,303.3429,910.0278,336.5574,810.8433,327.2725,789.5737,878.2781,934.4636,775.3114,259.4996,319.9847,922.0223,273.3667,274.0424,934.4224,873.8678,302.0769,262.2936,292.5234,827.3568,844.8816,278.5557,764.5305,320.5352,795.2451,324.4164,287.9137,272.1154,332.4187,1009.875,803.2339,277.7789,927.0637,939.7611,275.4835,291.7136,856.8781,969.4967,869.015,307.6622,300.679,918.8776,340.7441,806.1385,322.8418,794.6103,886.0593,942.7426,777.8304,258.6592,323.0965,913.9253,275.1104,272.4523,925.4229,868.3288,300.1622,263.2217,290.826,832.6344,839.5264,280.1814,767.2357,317.4481,792.6697,327.2906,289.7503,273.8511,336.9808,996.2033,807.9218,276.0182,935.2771,930.7102,273.885,289.1519,849.3532,981.557,547.756,516.964,493.335,444.229,536.245,496.599,524.273,525.038,490.968,552.337
84000239,626.995,1,1,1,6,3,6,6,300,0.514,1.8359,1.3814,5,13,15,3,38,0,1,84006863,582.325,877.4659,304.9604,303.3429,910.0278,336.5574,810.8433,327.2725,789.5737,878.2781,934.4636,775.3114,259.4996,319.9847,922.0223,273.3667,274.0424,934.4224,873.8678,302.0769,262.2936,292.5234,827.3568,844.8816,278.5557,764.5305,320.5352,795.2451,324.4164,287.9137,272.1154,332.4187,1009.875,803.2339,277.7789,927.0637,939.7611,275.4835,291.7136,856.8781,969.4967,869.015,307.6622,300.679,918.8776,340.7441,806.1385,322.8418,794.6103,886.0593,942.7426,777.8304,258.6592,323.0965,913.9253,275.1104,272.4523,925.4229,868.3288,300.1622,263.2217,290.826,832.6344,839.5264,280.1814,767.2357,317.4481,792.6697,327.2906,289.7503,273.8511,336.9808,996.2033,807.9218,276.0182,935.2771,930.7102,273.885,289.1519,849.3532,981.557,626.995,664.714,641.083,668.155,684.929,730.257,642.416,659.763,667.097,680.65
84000239,482.731,1,1,1,4,1,6,6,275,-1.6448,1.4719,1.4543,5,13,15,3,38,0,1,84009664,582.325,877.4659,304.9604,303.3429,910.0278,336.5574,810.8433,327.2725,789.5737,878.2781,934.4636,775.3114,259.4996,319.9847,922.0223,273.3667,274.0424,934.4224,873.8678,302.0769,262.2936,292.5234,827.3568,844.8816,278.5557,764.5305,320.5352,795.2451,324.4164,287.9137,272.1154,332.4187,1009.875,803.2339,277.7789,927.0637,939.7611,275.4835,291.7136,856.8781,969.4967,869.015,307.6622,300.679,918.8776,340.7441,806.1385,322.8418,794.6103,886.0593,942.7426,777.8304,258.6592,323.0965,913.9253,275.1104,272.4523,925.4229,868.3288,300.1622,263.2217,290.826,832.6344,839.5264,280.1814,767.2357,317.4481,792.6697,327.2906,289.7503,273.8511,336.9808,996.2033,807.9218,276.0182,935.2771,930.7102,273.885,289.1519,849.3532,981.557,482.731,488.132,501.831,509.574,468.864,531.145,520.371,478.808,492.129,546.444
84000239,530.418,1,1,1,5,2,6,6,275,-0.2511,3.2825,2.285,5,13,15,3,38,0,1,84009814,582.325,877.4659,304.9604,303.3429,910.0278,336.5574,810.8433,327.2725,789.5737,878.2781,934.4636,775.3114,259.4996,319.9847,922.0223,273.3667,274.0424,934.4224,873.8678,302.0769,262.2936,292.5234,827.3568,844.8816,278.5557,764.5305,320.5352,795.2451,324.4164,287.9137,272.1154,332.4187,1009.875,803.2339,277.7789,927.0637,939.7611,275.4835,291.7136,856.8781,969.4967,869.015,307.6622,300.679,918.8776,340.7441,806.1385,322.8418,794.6103,886.0593,942.7426,777.8304,258.6592,323.0965,913.9253,275.1104,272.4523,925.4229,868.3288,300.1622,263.2217,290.826,832.6344,839.5264,280.1814,767.2357,317.4481,792.6697,327.2906,289.7503,273.8511,336.9808,996.2033,807.9218,276.0182,935.2771,930.7102,273.885,289.1519,849.3532,981.557,530.418,512.008,535.344,569.98,499.817,616.843,535.831,513.149,542.483,562.709
84000240,393.129,1,1,2,4,4,4,4,385,0.6642,1.3858,0.1705,24,30,63,1,28,0,1,84000978,634.7738,308.646,308.9261,960.6663,308.9261,307.3661,311.7675,312.6815,964.8339,994.7696,311.0799,960.6663,966.7493,310.386,310.0007,990.8896,1001.803,959.6867,985.968,307.5626,982.7762,980.9318,978.1047,312.3164,978.1047,1001.803,962.3329,959.6867,311.0799,307.6892,964.8339,312.3164,310.639,967.9857,970.101,307.9054,307.3661,312.6815,308.2317,997.3273,308.4831,980.9318,978.1047,312.3164,978.1047,1001.803,962.3329,959.6867,311.0799,307.6892,964.8339,312.3164,310.639,967.9857,970.101,307.9054,307.3661,312.6815,308.2317,997.3273,308.4831,308.646,308.9261,960.6663,308.9261,307.3661,311.7675,312.6815,964.8339,994.7696,311.0799,960.6663,966.7493,310.386,310.0007,990.8896,1001.803,959.6867,985.968,307.5626,982.7762,393.129,475.895,444.018,358.447,437.205,442.235,394.712,478.327,417.094,460.634
84000240,391.327,1,2,2,1,4,6,6,45,0.6642,-0.3799,-0.3421,24,30,63,1,28,0,1,84007430,634.7738,308.646,308.9261,960.6663,308.9261,307.3661,311.7675,312.6815,964.8339,994.7696,311.0799,960.6663,966.7493,310.386,310.0007,990.8896,1001.803,959.6867,985.968,307.5626,982.7762,980.9318,978.1047,312.3164,978.1047,1001.803,962.3329,959.6867,311.0799,307.6892,964.8339,312.3164,310.639,967.9857,970.101,307.9054,307.3661,312.6815,308.2317,997.3273,308.4831,980.9318,978.1047,312.3164,978.1047,1001.803,962.3329,959.6867,311.0799,307.6892,964.8339,312.3164,310.639,967.9857,970.101,307.9054,307.3661,312.6815,308.2317,997.3273,308.4831,308.646,308.9261,960.6663,308.9261,307.3661,311.7675,312.6815,964.8339,994.7696,311.0799,960.6663,966.7493,310.386,310.0007,990.8896,1001.803,959.6867,985.968,307.5626,982.7762,391.327,378.048,349.761,359.193,349.394,357.561,346.905,323.498,361.544,323.565
84000240,527.658,1,1,2,3,3,2,2,225,-0.3381,-1.0086,-1.5918,24,30,63,1,28,0,1,84010901,634.7738,308.646,308.9261,960.6663,308.9261,307.3661,311.7675,312.6815,964.8339,994.7696,311.0799,960.6663,966.7493,310.386,310.0007,990.8896,1001.803,959.6867,985.968,307.5626,982.7762,980.9318,978.1047,312.3164,978.1047,1001.803,962.3329,959.6867,311.0799,307.6892,964.8339,312.3164,310.639,967.9857,970.101,307.9054,307.3661,312.6815,308.2317,997.3273,308.4831,980.9318,978.1047,312.3164,978.1047,1001.803,962.3329,959.6867,311.0799,307.6892,964.8339,312.3164,310.639,967.9857,970.101,307.9054,307.3661,312.6815,308.2317,997.3273,308.4831,308.646,308.9261,960.6663,308.9261,307.3661,311.7675,312.6815,964.8339,994.7696,311.0799,960.6663,966.7493,310.386,310.0007,990.8896,1001.803,959.6867,985.968,307.5626,982.7762,527.658,418.278,481.045,505.279,520.428,480.663,477.81,500.698,454.464,516.297
84000240,359.234,2,1,2,1,3,2,2,315,-0.4838,-1.0345,-1.6219,24,30,63,1,28,0,1,84003712,653.3167,345.8906,345.8906,988.6872,345.8906,337.4494,322.487,325.4752,988.7023,939.5067,322.4815,988.6872,988.7023,320.1364,320.1364,939.5067,943.4558,981.9807,939.4993,337.4494,939.4993,936.2375,936.2375,322.487,936.2375,943.4558,988.6872,981.9807,322.4815,341.2315,988.7023,322.487,322.4815,996.6383,996.6383,341.2315,337.4494,325.4752,341.2401,943.4558,341.2401,936.2375,936.2375,322.487,936.2375,943.4558,988.6872,981.9807,322.4815,341.2315,988.7023,322.487,322.4815,996.6383,996.6383,341.2315,337.4494,325.4752,341.2401,943.4558,341.2401,345.8906,345.8906,988.6872,345.8906,337.4494,322.487,325.4752,988.7023,939.5067,322.4815,988.6872,988.7023,320.1364,320.1364,939.5067,943.4558,981.9807,939.4993,337.4494,939.4993,359.234,349.021,349.99,314.41,376.906,387.682,368.149,338.979,369.826,372.306
84000240,318.76,2,1,2,2,2,1,1,225,-0.7244,-1.9581,-2.6577,24,30,63,1,28,0,1,84008264,653.3167,345.8906,345.8906,988.6872,345.8906,337.4494,322.487,325.4752,988.7023,939.5067,322.4815,988.6872,988.7023,320.1364,320.1364,939.5067,943.4558,981.9807,939.4993,337.4494,939.4993,936.2375,936.2375,322.487,936.2375,943.4558,988.6872,981.9807,322.4815,341.2315,988.7023,322.487,322.4815,996.6383,996.6383,341.2315,337.4494,325.4752,341.2401,943.4558,341.2401,936.2375,936.2375,322.487,936.2375,943.4558,988.6872,981.9807,322.4815,341.2315,988.7023,322.487,322.4815,996.6383,996.6383,341.2315,337.4494,325.4752,341.2401,943.4558,341.2401,345.8906,345.8906,988.6872,345.8906,337.4494,322.487,325.4752,988.7023,939.5067,322.4815,988.6872,988.7023,320.1364,320.1364,939.5067,943.4558,981.9807,939.4993,337.4494,939.4993,318.76,389.134,428.384,462.29,429.491,472.517,372.616,444.832,429.122,509.983
84000240,298.352,2,1,2,3,3,4,4,315,-0.5753,-0.2789,0.1993,24,30,63,1,28,0,1,84008418,653.3167,345.8906,345.8906,988.6872,345.8906,337.4494,322.487,325.4752,988.7023,939.5067,322.4815,988.6872,988.7023,320.1364,320.1364,939.5067,943.4558,981.9807,939.4993,337.4494,939.4993,936.2375,936.2375,322.487,936.2375,943.4558,988.6872,981.9807,322.4815,341.2315,988.7023,322.487,322.4815,996.6383,996.6383,341.2315,337.4494,325.4752,341.2401,943.4558,341.2401,936.2375,936.2375,322.487,936.2375,943.4558,988.6872,981.9807,322.4815,341.2315,988.7023,322.487,322.4815,996.6383,996.6383,341.2315,337.4494,325.4752,341.2401,943.4558,341.2401,345.8906,345.8906,988.6872,345.8906,337.4494,322.487,325.4752,988.7023,939.5067,322.4815,988.6872,988.7023,320.1364,320.1364,939.5067,943.4558,981.9807,939.4993,337.4494,939.4993,298.352,346.729,293.135,292.318,339.374,372.862,283.215,323.528,363.372,282.202
84000240,488.771,2,1,0.802493805797364,1,3,4,4,225,-0.1144,0.0666,-0.7276,24,30,63,1,28,0,1,84008668,653.3167,345.8906,345.8906,988.6872,345.8906,337.4494,322.487,325.4752,988.7023,939.5067,322.4815,988.6872,988.7023,320.1364,320.1364,939.5067,943.4558,981.9807,939.4993,337.4494,939.4993,936.2375,936.2375,322.487,936.2375,943.4558,988.6872,981.9807,322.4815,341.2315,988.7023,322.487,322.4815,996.6383,996.6383,341.2315,337.4494,325.4752,341.2401,943.4558,341.2401,936.2375,936.2375,322.487,936.2375,943.4558,988.6872,981.9807,322.4815,341.2315,988.7023,322.487,322.4815,996.6383,996.6383,341.2315,337.4494,325.4752,341.2401,943.4558,341.2401,345.8906,345.8906,988.6872,345.8906,337.4494,322.487,325.4752,988.7023,939.5067,322.4815,988.6872,988.7023,320.1364,320.1364,939.5067,943.4558,981.9807,939.4993,337.4494,939.4993,488.771,440.857,403.98,495.058,589.404,448.621,488.498,449.143,456.081,443.004
